project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	spectrophotometer_method	state	well_number
TARGET-ALL-P2	ef84b0de-0dda-5bbf-8052-eb1b97c696ae	TARGET-10-PARARJ	aa5dde8a-2409-553c-b98f-2366fc3ccf45	TARGET-10-PARARJ-14A	89164665-0ca8-58ef-8e7a-68f8305f996e	'--	61e6fef6-db9e-544d-be62-7b9b6869894e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ef84b0de-0dda-5bbf-8052-eb1b97c696ae	TARGET-10-PARARJ	aa5dde8a-2409-553c-b98f-2366fc3ccf45	TARGET-10-PARARJ-14A	3549774f-5673-52f6-9ab1-f66d565e03b9	'--	6d364a9d-2770-547b-93a1-72810812cc50	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ef84b0de-0dda-5bbf-8052-eb1b97c696ae	TARGET-10-PARARJ	1c228ef7-57ba-5d8d-a4bf-bac86d7a421f	TARGET-10-PARARJ-09A	17fa874e-d8c1-5416-ba3b-32dc13c73217	'--	ebfd4f03-5a87-57ff-875e-7f1514ba338d	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ef84b0de-0dda-5bbf-8052-eb1b97c696ae	TARGET-10-PARARJ	1c228ef7-57ba-5d8d-a4bf-bac86d7a421f	TARGET-10-PARARJ-09A	834a5b24-bf17-5a42-b8bd-681c5c000f52	'--	e93fdcc7-30ce-582a-8aec-3f3a562351da	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ef84b0de-0dda-5bbf-8052-eb1b97c696ae	TARGET-10-PARARJ	1c228ef7-57ba-5d8d-a4bf-bac86d7a421f	TARGET-10-PARARJ-09A	c6396dc3-3aad-52d2-a6eb-398a791dde7a	'--	fcb4e286-a935-546d-aaf6-33151f2269d4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ef84b0de-0dda-5bbf-8052-eb1b97c696ae	TARGET-10-PARARJ	1c228ef7-57ba-5d8d-a4bf-bac86d7a421f	TARGET-10-PARARJ-09A	1f0c61a3-db47-597a-9cb7-ba85ce3706b3	'--	e70d3037-9dec-5e30-bbd6-6c2d52def0fa	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	ef84b0de-0dda-5bbf-8052-eb1b97c696ae	TARGET-10-PARARJ	326767d6-3456-548c-b61b-1279843ce31b	TARGET-10-PARARJ-04A	4b04db3d-1b9b-5ca3-b032-e4dbda957eca	'--	3ddc0960-4b8b-502f-9b20-e499b18882a4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	4569fe37-1de7-544a-8c5f-eafbc81542d0	TARGET-10-PATXNR	111c7a6e-1b73-502e-b79b-baf5ea63e4ad	TARGET-10-PATXNR-10A	5b4b023f-15b2-5224-8ac2-dea9c0d97667	'--	53fbccc2-612f-583b-9f48-10f989f8b4b9	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	4569fe37-1de7-544a-8c5f-eafbc81542d0	TARGET-10-PATXNR	bc3e21e8-bf19-56e7-93db-d910e05040d7	TARGET-10-PATXNR-09A	dc83c2fc-1ef7-58e1-8044-3acfc627be51	'--	b6c7df47-8870-583f-a0ea-63c307731fe5	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	4569fe37-1de7-544a-8c5f-eafbc81542d0	TARGET-10-PATXNR	bc3e21e8-bf19-56e7-93db-d910e05040d7	TARGET-10-PATXNR-09A	6699b6e5-47ac-5dd1-b9b5-d9456c0077a1	'--	3489eec0-1eac-52e6-9518-822268c72704	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	34941f9f-9fd6-5e20-9306-80498adc021c	TARGET-10-PARAKF	ac2a3ab9-3e85-5755-9784-ff0ed09a6150	TARGET-10-PARAKF-04A	50fbe10f-4566-5ce3-98c5-2d1ab233284f	'--	ec629af3-56a4-506d-bd40-98fb537ebf7a	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	34941f9f-9fd6-5e20-9306-80498adc021c	TARGET-10-PARAKF	ac2a3ab9-3e85-5755-9784-ff0ed09a6150	TARGET-10-PARAKF-04A	7a7eb1cf-8643-58d1-ba4e-ad0462d7cffb	'--	f13055c8-b154-56b9-b213-faff4772bc38	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	34941f9f-9fd6-5e20-9306-80498adc021c	TARGET-10-PARAKF	ac2a3ab9-3e85-5755-9784-ff0ed09a6150	TARGET-10-PARAKF-04A	dce2a46f-f8b2-55c1-af30-510f79393418	'--	24fae7ea-b5cf-53f2-a530-8a7fe70528c8	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	34941f9f-9fd6-5e20-9306-80498adc021c	TARGET-10-PARAKF	883e4c38-f69e-506b-8c60-bcf8c98c920a	TARGET-10-PARAKF-14A	155c185a-541d-5e35-b1dc-b65aa3d16538	'--	00cfc8ce-062f-5e27-a0e6-41e436d316c3	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	34941f9f-9fd6-5e20-9306-80498adc021c	TARGET-10-PARAKF	2c9f10e8-ee60-57fb-9de2-b534b623c62e	TARGET-10-PARAKF-03A	203892d1-291a-593f-9cf3-2a1b03d4c22c	'--	fa1573e9-c0bf-5aa6-8869-eec5a4a59eec	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	34941f9f-9fd6-5e20-9306-80498adc021c	TARGET-10-PARAKF	0668e8a5-63c3-5788-8f30-d5c841dba9df	TARGET-10-PARAKF-10A	a0d63596-04b1-5b94-83fe-9330261a6098	'--	6f0d296b-d953-5daf-960f-ce704ed53b45	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	34941f9f-9fd6-5e20-9306-80498adc021c	TARGET-10-PARAKF	02b72ff1-dc2f-578a-82f7-ea9139028b1e	TARGET-10-PARAKF-09A	0f4db926-6aaf-5c80-993f-5b2e9d2d901d	'--	3e058b50-0cb0-5c1c-a239-10ec13b2c21f	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	34941f9f-9fd6-5e20-9306-80498adc021c	TARGET-10-PARAKF	02b72ff1-dc2f-578a-82f7-ea9139028b1e	TARGET-10-PARAKF-09A	f4d0a0f6-2aa8-592d-92c3-1ef8305f9add	'--	d4145d5f-301e-5769-ba3a-7d63d8439044	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	34941f9f-9fd6-5e20-9306-80498adc021c	TARGET-10-PARAKF	02b72ff1-dc2f-578a-82f7-ea9139028b1e	TARGET-10-PARAKF-09A	6b5000cb-594f-5b62-ba6b-34495dc0b949	'--	1d9e04de-a0a4-5fc6-887d-6ab1b7e8a7d7	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	34941f9f-9fd6-5e20-9306-80498adc021c	TARGET-10-PARAKF	02b72ff1-dc2f-578a-82f7-ea9139028b1e	TARGET-10-PARAKF-09A	456339c4-22f2-5bde-a8a5-975c07ff3844	'--	cfa2f859-fb87-5a4c-ad0b-1720801264b1	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a170a77e-10b6-55fb-bf9b-737028ccbe8c	TARGET-10-PASJYI	7a735a40-0907-50a8-81e6-3eeb1c3f2e86	TARGET-10-PASJYI-10A	70b83158-e771-5390-b538-1bd4de3c8f55	'--	0b713ac7-56ec-508f-bb2d-8c7629ffa419	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a170a77e-10b6-55fb-bf9b-737028ccbe8c	TARGET-10-PASJYI	73d796c1-4de0-5a1c-81d8-b383f965d80c	TARGET-10-PASJYI-09A	c0010da5-1000-5682-a1a6-41e7f408d302	'--	f72b88d4-a520-516f-a30a-c88b47d64f6c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a170a77e-10b6-55fb-bf9b-737028ccbe8c	TARGET-10-PASJYI	73d796c1-4de0-5a1c-81d8-b383f965d80c	TARGET-10-PASJYI-09A	43d7a747-095d-5139-8776-1ee8b775e27f	'--	d475b02f-be75-5ded-8f7d-f6607cfc9949	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	49f90981-996a-4742-acbc-365382d4851c	TARGET-10-PASDYM	af563c6f-7207-46eb-b2ef-01995c271ba3	TARGET-10-PASDYM-10A	c8a0266b-2209-566a-b43f-b96a2a6872db	'--	326fad6c-b0d1-53f6-8aa3-4b81a0d72cd4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	49f90981-996a-4742-acbc-365382d4851c	TARGET-10-PASDYM	bed86573-4e6b-4013-93de-4b8a0cd3686b	TARGET-10-PASDYM-09A	dea1be1e-917c-5f37-b034-6b8d7e39dbda	'--	8488dc15-d7ee-58d9-a2f7-a63b78733a0e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	49f90981-996a-4742-acbc-365382d4851c	TARGET-10-PASDYM	9b0a02d5-d559-440a-88b9-d65f749e2dfc	TARGET-10-PASDYM-09B	83463378-c41c-5b77-aac7-1cd72990fe3e	'--	ccac5ace-a7e6-530a-935e-1b02fd5612d9	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	d9d928cb-bf98-5d21-bec0-d262b5f0ea3e	TARGET-10-PARFPJ	a8e7eb27-285a-50b0-be53-c34e2d92260b	TARGET-10-PARFPJ-14A	35a377ab-24d9-5efc-bed6-977a56f0f8c4	'--	4f17b70b-0b92-5d27-988c-6bf000f48a37	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	d9d928cb-bf98-5d21-bec0-d262b5f0ea3e	TARGET-10-PARFPJ	f3ffac71-78f2-5b9f-b333-14cfeecc5139	TARGET-10-PARFPJ-09A	23692251-3f44-56b7-9685-aec78f4be32a	'--	537bb359-1ba2-5b86-b839-4740ab8c8004	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	d9d928cb-bf98-5d21-bec0-d262b5f0ea3e	TARGET-10-PARFPJ	f3ffac71-78f2-5b9f-b333-14cfeecc5139	TARGET-10-PARFPJ-09A	a9070151-90a2-51ee-81fb-2eb150d2e5c5	'--	af6d88cf-6cc5-5a87-9ad9-2b099181e6fa	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a74dba1a-afd7-4b0f-9eb4-e21ed8f73b6d	TARGET-10-PASUWG	5f47a41c-9512-4695-bc26-cf0eabc12f63	TARGET-10-PASUWG-03B	d78fe11e-aadd-5dd4-a5f3-0f63a74da3a2	'--	d6c11e98-5cb0-5e46-baf9-a5c7a527cc5d	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a74dba1a-afd7-4b0f-9eb4-e21ed8f73b6d	TARGET-10-PASUWG	2191488b-d793-49cf-92b9-0621d18a3f60	TARGET-10-PASUWG-10A	7fb3ca35-99d1-5ecc-9d22-ff36ea559b03	'--	cd0d2f1a-c9e4-5462-90f6-afdeacf73f38	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a74dba1a-afd7-4b0f-9eb4-e21ed8f73b6d	TARGET-10-PASUWG	28e2a922-4857-4072-8323-76509c84f7c4	TARGET-10-PASUWG-03A	1a695eb3-0561-5f73-8d57-2bf36405ceb7	'--	16016818-0285-5d99-84f4-7fb330bcde21	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	609ba777-86c7-581e-aca1-afedfa37b843	TARGET-10-PATYCH	4db770f1-f0ec-5dd9-b0a4-622e3431717c	TARGET-10-PATYCH-10A	6a315a2d-bb23-5447-b7bd-55771e422fe3	'--	d4442962-761a-5784-86c8-a2fdc4c8df9a	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	609ba777-86c7-581e-aca1-afedfa37b843	TARGET-10-PATYCH	39139ee0-e624-5a02-9ff4-fdd195f868e8	TARGET-10-PATYCH-09A	2a779c03-0f60-5c65-8946-b076f0954c06	'--	65c12d98-2db6-5951-8411-08068a7fbfea	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	609ba777-86c7-581e-aca1-afedfa37b843	TARGET-10-PATYCH	39139ee0-e624-5a02-9ff4-fdd195f868e8	TARGET-10-PATYCH-09A	660c6259-404b-5e80-840b-79f6820cb1d0	'--	ac7da692-cea1-5162-8fde-9a7aec23eefa	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a0910c4d-d285-5be5-94b7-2118835a9afe	TARGET-10-PANLIC	e61bcf90-3d1f-5539-a385-f27f535fbe10	TARGET-10-PANLIC-09A	2d507c38-f94f-59e3-893d-2dfd9ae8a412	'--	1352744e-9cc4-5c89-bc20-aea50fb511cc	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a0910c4d-d285-5be5-94b7-2118835a9afe	TARGET-10-PANLIC	e61bcf90-3d1f-5539-a385-f27f535fbe10	TARGET-10-PANLIC-09A	7a0e95bc-e85a-5f15-bb2c-87d57f8cd683	'--	c2f33944-1884-5e05-8764-1435d413d2fb	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a0910c4d-d285-5be5-94b7-2118835a9afe	TARGET-10-PANLIC	e61bcf90-3d1f-5539-a385-f27f535fbe10	TARGET-10-PANLIC-09A	febbf063-b604-56c7-b946-d7de71898079	'--	675d744f-10af-5fef-8bd9-d77b4bc34dcc	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a0910c4d-d285-5be5-94b7-2118835a9afe	TARGET-10-PANLIC	abebd5c0-4c6c-51fe-90f5-304eea6fa921	TARGET-10-PANLIC-10A	1e102d58-3e81-5e00-a942-be6efc6e790e	'--	4522625c-55a7-5b9b-bb31-0b0716b8798b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a0910c4d-d285-5be5-94b7-2118835a9afe	TARGET-10-PANLIC	ea5affbf-9aae-5176-9160-e2b9dab7de8c	TARGET-10-PANLIC-14A	7ae4ea3b-686d-561a-98b3-cd3169d9e8fa	'--	30ff7f35-76f2-5e3f-a37c-bcdd7f3d46f8	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a0910c4d-d285-5be5-94b7-2118835a9afe	TARGET-10-PANLIC	c67d599b-9511-5fc5-8c7c-787f04e88e54	TARGET-10-PANLIC-09B	c6c3df46-2bc7-5f0a-a780-f69bfc0bfc6a	'--	c07e221d-6f30-5407-abfd-fc367d43b0f4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	28e4e97c-31df-5691-a3bd-559a55da37d4	TARGET-10-PASKAY	aa792b1a-9fe4-5e68-86b2-2d721b3cf162	TARGET-10-PASKAY-10A	65d9d5e4-0f62-5047-86d8-c47c1def96a2	'--	f9b6520a-59d7-5b06-a2cd-d8e13983fe0f	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	28e4e97c-31df-5691-a3bd-559a55da37d4	TARGET-10-PASKAY	8d3050f9-b6aa-518f-b42a-fd589ddf2e41	TARGET-10-PASKAY-09A	8b28115d-2691-5a65-959d-ff44d3ce49d8	'--	87b00f96-4dae-52a9-b581-c356fe0002c3	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	28e4e97c-31df-5691-a3bd-559a55da37d4	TARGET-10-PASKAY	8d3050f9-b6aa-518f-b42a-fd589ddf2e41	TARGET-10-PASKAY-09A	d1869b7d-362d-5c85-b214-30a6f19d0b34	'--	0679adc8-b83f-5a4c-a86f-e84b65297e71	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	28e4e97c-31df-5691-a3bd-559a55da37d4	TARGET-10-PASKAY	bd005e16-8679-5a97-b9aa-3f25e9c2cc2a	TARGET-10-PASKAY-14A	45173885-ae31-5ecf-b9f0-4879deaba605	'--	1b5b5dc4-f5a5-538b-b03a-30977c19c4e4	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	28e4e97c-31df-5691-a3bd-559a55da37d4	TARGET-10-PASKAY	b8383602-378e-55b2-bf81-c2b5bea84ec2	TARGET-10-PASKAY-03A	53497c5e-1d6d-5b43-9ddf-74f6b97e6cfa	'--	81bc9172-8b52-5d09-b09d-dbe01d4e358e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	28e4e97c-31df-5691-a3bd-559a55da37d4	TARGET-10-PASKAY	731902da-9039-54d9-a882-e70bcd5e2de3	TARGET-10-PASKAY-04A	1bc28fe3-96fb-5b5c-a089-54e031c3cdae	'--	50dabbe0-304f-50d6-99cb-6e09ce9d9f22	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	28e4e97c-31df-5691-a3bd-559a55da37d4	TARGET-10-PASKAY	731902da-9039-54d9-a882-e70bcd5e2de3	TARGET-10-PASKAY-04A	0002f5a0-c16b-5810-b0d7-1ba8f1fa869b	'--	672b21f8-1e37-5c83-a7a8-ea9bf56c6dc3	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	28e4e97c-31df-5691-a3bd-559a55da37d4	TARGET-10-PASKAY	731902da-9039-54d9-a882-e70bcd5e2de3	TARGET-10-PASKAY-04A	016fc005-03a0-5420-8464-d7fe85aa4c43	'--	98a0ca67-e192-575a-a534-a0f60a3499fc	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a16fa1c5-3082-5f17-8646-4bb26c128e44	TARGET-10-PARWMF	aec3165f-96a8-5ab0-8fd5-f9cad5653eb8	TARGET-10-PARWMF-09A	d750aedf-0f51-5000-a09c-42f61cecbb56	'--	5b4cdff7-b2ca-5db5-b21c-c6c8a0ad032e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a16fa1c5-3082-5f17-8646-4bb26c128e44	TARGET-10-PARWMF	aec3165f-96a8-5ab0-8fd5-f9cad5653eb8	TARGET-10-PARWMF-09A	10e1b0d0-bdc6-58de-bac7-6764d2bf5505	'--	b4edc9e5-4a9e-5d0f-9ca6-0659065dde7c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	a16fa1c5-3082-5f17-8646-4bb26c128e44	TARGET-10-PARWMF	7d30b4c4-064e-5445-a7dd-8ae1cb9c97c1	TARGET-10-PARWMF-10A	23250214-a4e4-5355-bb54-0596ca2dee69	'--	dff114c8-841e-5892-97eb-3617614e0a55	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	bb37e9a6-b349-583e-b067-8d202d9d4553	TARGET-10-PASKTG	640a8af4-b0bc-50e3-b780-1475c47d1237	TARGET-10-PASKTG-09A	64751e93-4637-5364-b314-e6af8fd841a3	'--	45d2ec34-a232-546c-820f-b293ebb4b82e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	bb37e9a6-b349-583e-b067-8d202d9d4553	TARGET-10-PASKTG	640a8af4-b0bc-50e3-b780-1475c47d1237	TARGET-10-PASKTG-09A	27eaf8bd-4e43-54e1-affa-83d98be007e7	'--	52b738cb-1c37-56c1-8c5a-9c253f595483	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	bb37e9a6-b349-583e-b067-8d202d9d4553	TARGET-10-PASKTG	76c32c5e-5f22-5238-9069-04d0b3982546	TARGET-10-PASKTG-10A	0fc98480-2950-5dcd-9778-b839ee779067	'--	655a878c-1880-5d3a-9751-2d6f782b5c13	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	f0c45a33-941d-54e6-88c4-2aebefa03115	TARGET-10-PARXHT	35c7fd05-de4b-5bb5-8d2d-ae5f6cb4efc4	TARGET-10-PARXHT-03A	75df5d4d-e8ab-5d24-8171-0ae5dadc5286	'--	983a2373-984a-51a7-be3e-c966af0e0956	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	f0c45a33-941d-54e6-88c4-2aebefa03115	TARGET-10-PARXHT	35c7fd05-de4b-5bb5-8d2d-ae5f6cb4efc4	TARGET-10-PARXHT-03A	11036c70-1e66-5893-ad01-3568343dc98d	'--	5229dc6e-83b0-5d67-a1a4-9f0eeb7b6afd	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	f0c45a33-941d-54e6-88c4-2aebefa03115	TARGET-10-PARXHT	22ef43ab-46c4-5ee9-bb01-964b2672230b	TARGET-10-PARXHT-10A	9412bed2-413b-5f20-b3d4-20d69df91403	'--	26346bcf-e7b5-57fd-948b-1bafc613735b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	180a8ede-d777-57df-82f7-d3c89251f1c1	TARGET-10-PATITB	0970bde0-edfd-58e8-9cca-53c1c84759f8	TARGET-10-PATITB-10A	a5618ec0-e8db-5008-a737-26ef2ef9d930	'--	53059dae-15c6-5038-9844-d9003d736085	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	180a8ede-d777-57df-82f7-d3c89251f1c1	TARGET-10-PATITB	582a7760-91db-5dad-988b-070da57564ae	TARGET-10-PATITB-09A	13256d35-d275-5253-8b27-4fecfcd94285	'--	97444bbd-2c78-58a1-b8f3-6a51b54d86f3	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	180a8ede-d777-57df-82f7-d3c89251f1c1	TARGET-10-PATITB	582a7760-91db-5dad-988b-070da57564ae	TARGET-10-PATITB-09A	ce55caad-c698-5931-8a5d-a323b5d51d7c	'--	723ba9e0-c924-571d-9f0a-c0e49f648421	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	70eade14-a24f-52d3-ac17-048c417d2e65	TARGET-10-PASJJR	46e824ad-e17f-516d-b638-46f4f702eade	TARGET-10-PASJJR-10A	4df7978f-3071-5ac5-a04e-48da92ce915e	'--	45984ad5-0267-56e8-87ba-2b5a8fddf805	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	70eade14-a24f-52d3-ac17-048c417d2e65	TARGET-10-PASJJR	0ca97dc2-6eb1-5c33-b817-3d73ba1d8a1f	TARGET-10-PASJJR-09A	b696924a-bf09-5755-a951-ec23e2b14130	'--	0fd1dac6-e153-5a66-a20d-bf3a4ff41029	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	70eade14-a24f-52d3-ac17-048c417d2e65	TARGET-10-PASJJR	0ca97dc2-6eb1-5c33-b817-3d73ba1d8a1f	TARGET-10-PASJJR-09A	3fd6aa43-4411-5bfa-a935-874347ff74da	'--	712444e3-1405-531e-85b5-eb01bb1e5720	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	e3e9e6f8-09e3-5ef2-ae89-f2d8684dffee	TARGET-10-PAPLUG	6912b8eb-f0ff-53ce-a265-d1567e6facba	TARGET-10-PAPLUG-14A	d630e363-204b-5e30-94ff-119dd13162ba	'--	ba46ae44-9b87-52c6-9340-11104b51cfe8	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	e3e9e6f8-09e3-5ef2-ae89-f2d8684dffee	TARGET-10-PAPLUG	6912b8eb-f0ff-53ce-a265-d1567e6facba	TARGET-10-PAPLUG-14A	d22ac384-a1c0-502f-81da-5d6322164a67	'--	29e98c68-f1bd-5d90-9787-3dfa8790cb4b	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	e3e9e6f8-09e3-5ef2-ae89-f2d8684dffee	TARGET-10-PAPLUG	9d808960-7982-5091-9daa-fa6c115806d4	TARGET-10-PAPLUG-09A	14cee6b0-b215-5105-806d-52f47939c682	'--	74f9dc64-1701-5605-9210-6d04d1062762	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	e3e9e6f8-09e3-5ef2-ae89-f2d8684dffee	TARGET-10-PAPLUG	9d808960-7982-5091-9daa-fa6c115806d4	TARGET-10-PAPLUG-09A	243b9f5e-f906-5379-bdd9-21a14ba20639	'--	6bdb49a8-95cb-5c39-a4db-7058bf9edd21	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	e3e9e6f8-09e3-5ef2-ae89-f2d8684dffee	TARGET-10-PAPLUG	9d808960-7982-5091-9daa-fa6c115806d4	TARGET-10-PAPLUG-09A	33ad85b0-4dad-5c58-9a8c-35433085cc1c	'--	20e61b50-5a82-58c9-9701-676e9defd56c	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	e3e9e6f8-09e3-5ef2-ae89-f2d8684dffee	TARGET-10-PAPLUG	9d808960-7982-5091-9daa-fa6c115806d4	TARGET-10-PAPLUG-09A	cb7b5c3e-b068-5b0b-880a-9f56e55fd7d9	'--	41f899ae-0e01-5e8c-9717-863eaca2e0ad	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	e3e9e6f8-09e3-5ef2-ae89-f2d8684dffee	TARGET-10-PAPLUG	7f315496-9cba-578e-a77d-0051b41371fd	TARGET-10-PAPLUG-04A	5f96718c-54b3-5a15-acda-b7774a6b79f7	'--	fc81c7e0-f264-58ed-a494-437f55818f1e	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
TARGET-ALL-P2	e3e9e6f8-09e3-5ef2-ae89-f2d8684dffee	TARGET-10-PAPLUG	7f315496-9cba-578e-a77d-0051b41371fd	TARGET-10-PAPLUG-04A	7aede5c2-46d8-5e4b-a1bb-0f2e94721277	'--	c8ae64f6-64c6-57f3-a25a-08cd41f6d6fc	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--	'--
