study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	sample_title	bam_ftp
PRJNA689664	SAMN17213815	SRX9789459	SRR13365285	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/085/SRR13365285/SRR13365285.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/085/SRR13365285	sample_output_IgGdepleted1-C11_TR2	
PRJNA689664	SAMN17213760	SRX9788994	SRR13365210	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/010/SRR13365210/SRR13365210.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/010/SRR13365210	sample_output_Bead1-D11_TR1	
PRJNA689664	SAMN17213810	SRX9789454	SRR13365290	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/090/SRR13365290/SRR13365290.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/090/SRR13365290	sample_output_IgGdepleted-F11_TR1	
PRJNA689664	SAMN17213883	SRX9788991	SRR13365213	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/013/SRR13365213/SRR13365213.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/013/SRR13365213	sample_output_PED_127_TR2	
PRJNA689664	SAMN17213809	SRX9789453	SRR13365291	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/091/SRR13365291/SRR13365291.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/091/SRR13365291	sample_output_IgGdepleted-E11_TR2	
PRJNA689664	SAMN17213882	SRX9788990	SRR13365214	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/014/SRR13365214/SRR13365214.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/014/SRR13365214	sample_output_PED_127_TR1	
PRJNA689664	SAMN17213808	SRX9789452	SRR13365292	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/092/SRR13365292/SRR13365292.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/092/SRR13365292	sample_output_IgGdepleted-E11_TR1	
PRJNA689664	SAMN17213881	SRX9788989	SRR13365215	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/015/SRR13365215/SRR13365215.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/015/SRR13365215	sample_output_PED_126_TR2	
PRJNA689664	SAMN17213806	SRX9789450	SRR13365294	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/094/SRR13365294/SRR13365294.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/094/SRR13365294	sample_output_IVIG2-B12_TR1	
PRJNA689664	SAMN17213871	SRX9788978	SRR13365226	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/026/SRR13365226/SRR13365226.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/026/SRR13365226	sample_output_PED_121_TR2	
PRJNA689664	SAMN17213805	SRX9789448	SRR13365296	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/096/SRR13365296/SRR13365296.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/096/SRR13365296	sample_output_IVIG2-A12_TR2	
PRJNA689664	SAMN17213868	SRX9788975	SRR13365229	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/029/SRR13365229/SRR13365229.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/029/SRR13365229	sample_output_PED_120_TR1	
PRJNA689664	SAMN17213803	SRX9789446	SRR13365298	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/098/SRR13365298/SRR13365298.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/098/SRR13365298	sample_output_IVIG1-B11_TR2	
PRJNA689664	SAMN17213860	SRX9788966	SRR13365238	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/038/SRR13365238/SRR13365238.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/038/SRR13365238	sample_output_PED_117_TR1	
PRJNA689664	SAMN17213857	SRX9788963	SRR13365241	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/041/SRR13365241/SRR13365241.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/041/SRR13365241	sample_output_PED_115_TR2	
PRJNA689664	SAMN17214285	SRX9789442	SRR13365302	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/002/SRR13365302/SRR13365302.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/002/SRR13365302	sample_output_PED_9_TR2	
PRJNA689664	SAMN17213757	SRX9788961	SRR13365243	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/043/SRR13365243/SRR13365243.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/043/SRR13365243	sample_output_BEAD8-H12_TR2	
PRJNA689664	SAMN17214282	SRX9789439	SRR13365305	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/005/SRR13365305/SRR13365305.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/005/SRR13365305	sample_output_PED_99_TR1	
PRJNA689664	SAMN17214279	SRX9789436	SRR13365308	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/008/SRR13365308/SRR13365308.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/008/SRR13365308	sample_output_PED_97_TR2	
PRJNA689664	SAMN17214275	SRX9789431	SRR13365313	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/013/SRR13365313/SRR13365313.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/013/SRR13365313	sample_output_PED_95_TR2	
PRJNA689664	SAMN17213854	SRX9788959	SRR13365245	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/045/SRR13365245/SRR13365245.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/045/SRR13365245	sample_output_PED_114_TR1	
PRJNA689664	SAMN17214270	SRX9789426	SRR13365318	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/018/SRR13365318/SRR13365318.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/018/SRR13365318	sample_output_PED_93_TR1	
PRJNA689664	SAMN17213853	SRX9788958	SRR13365246	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/046/SRR13365246/SRR13365246.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/046/SRR13365246	sample_output_PED_113_TR2	
PRJNA689664	SAMN17214268	SRX9789424	SRR13365320	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/020/SRR13365320/SRR13365320.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/020/SRR13365320	sample_output_PED_92_TR1	
PRJNA689664	SAMN17213851	SRX9788956	SRR13365248	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/048/SRR13365248/SRR13365248.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/048/SRR13365248	sample_output_PED_112_TR2	
PRJNA689664	SAMN17214266	SRX9789422	SRR13365322	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/022/SRR13365322/SRR13365322.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/022/SRR13365322	sample_output_PED_91_TR1	
PRJNA689664	SAMN17213869	SRX9788976	SRR13365228	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/028/SRR13365228/SRR13365228.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/028/SRR13365228	sample_output_PED_120_TR2	
PRJNA689664	SAMN17213849	SRX9788954	SRR13365250	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/050/SRR13365250/SRR13365250.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/050/SRR13365250	sample_output_PED_111_TR2	
PRJNA689664	SAMN17214264	SRX9789419	SRR13365325	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/025/SRR13365325/SRR13365325.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/025/SRR13365325	sample_output_PED_90_TR1	
PRJNA689664	SAMN17213867	SRX9788974	SRR13365230	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/030/SRR13365230/SRR13365230.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/030/SRR13365230	sample_output_PED_11_TR2	
PRJNA689664	SAMN17214262	SRX9789417	SRR13365327	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/027/SRR13365327/SRR13365327.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/027/SRR13365327	sample_output_PED_8_TR1	
PRJNA689664	SAMN17213758	SRX9788972	SRR13365232	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/032/SRR13365232/SRR13365232.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/032/SRR13365232	sample_output_Bead1-C12_TR1	
PRJNA689664	SAMN17214259	SRX9789414	SRR13365330	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/030/SRR13365330/SRR13365330.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/030/SRR13365330	sample_output_PED_88_TR2	
PRJNA689664	SAMN17213845	SRX9789492	SRR13365252	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/052/SRR13365252/SRR13365252.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/052/SRR13365252	sample_output_PED_10_TR2	
PRJNA689664	SAMN17213859	SRX9788965	SRR13365239	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/039/SRR13365239/SRR13365239.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/039/SRR13365239	sample_output_PED_116_TR2	
PRJNA689664	SAMN17214257	SRX9789412	SRR13365332	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/032/SRR13365332/SRR13365332.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/032/SRR13365332	sample_output_PED_87_TR2	
PRJNA689664	SAMN17213856	SRX9788962	SRR13365242	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/042/SRR13365242/SRR13365242.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/042/SRR13365242	sample_output_PED_115_TR1	
PRJNA689664	SAMN17213840	SRX9789487	SRR13365257	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/057/SRR13365257/SRR13365257.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/057/SRR13365257	sample_output_PED_108_TR1	
PRJNA689664	SAMN17213855	SRX9788960	SRR13365244	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/044/SRR13365244/SRR13365244.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/044/SRR13365244	sample_output_PED_114_TR2	
PRJNA689664	SAMN17213839	SRX9789486	SRR13365258	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/058/SRR13365258/SRR13365258.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/058/SRR13365258	sample_output_PED_107_TR2	
PRJNA689664	SAMN17214256	SRX9789411	SRR13365333	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/033/SRR13365333/SRR13365333.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/033/SRR13365333	sample_output_PED_87_TR1	
PRJNA689664	SAMN17213848	SRX9788953	SRR13365251	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/051/SRR13365251/SRR13365251.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/051/SRR13365251	sample_output_PED_111_TR1	
PRJNA689664	SAMN17213837	SRX9789484	SRR13365260	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/060/SRR13365260/SRR13365260.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/060/SRR13365260	sample_output_PED_106_TR2	
PRJNA689664	SAMN17213844	SRX9789491	SRR13365253	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/053/SRR13365253/SRR13365253.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/053/SRR13365253	sample_output_PED_10_TR1	
PRJNA689664	SAMN17214254	SRX9789408	SRR13365336	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/036/SRR13365336/SRR13365336.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/036/SRR13365336	sample_output_PED_86_TR1	
PRJNA689664	SAMN17213755	SRX9789482	SRR13365262	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/062/SRR13365262/SRR13365262.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/062/SRR13365262	sample_output_BEAD7-G12_TR2	
PRJNA689664	SAMN17213843	SRX9789490	SRR13365254	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/054/SRR13365254/SRR13365254.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/054/SRR13365254	sample_output_PED_109_TR2	
PRJNA689664	SAMN17213832	SRX9789478	SRR13365266	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/066/SRR13365266/SRR13365266.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/066/SRR13365266	sample_output_PED_104_TR1	
PRJNA689664	SAMN17214249	SRX9789403	SRR13365341	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/041/SRR13365341/SRR13365341.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/041/SRR13365341	sample_output_PED_83_TR2	
PRJNA689664	SAMN17213842	SRX9789489	SRR13365255	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/055/SRR13365255/SRR13365255.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/055/SRR13365255	sample_output_PED_109_TR1	
PRJNA689664	SAMN17213830	SRX9789476	SRR13365268	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/068/SRR13365268/SRR13365268.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/068/SRR13365268	sample_output_PED_103_TR1	
PRJNA689664	SAMN17214247	SRX9789401	SRR13365343	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/043/SRR13365343/SRR13365343.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/043/SRR13365343	sample_output_PED_82_TR2	
PRJNA689664	SAMN17213841	SRX9789488	SRR13365256	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/056/SRR13365256/SRR13365256.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/056/SRR13365256	sample_output_PED_108_TR2	
PRJNA689664	SAMN17213836	SRX9789483	SRR13365261	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/061/SRR13365261/SRR13365261.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/061/SRR13365261	sample_output_PED_106_TR1	
PRJNA689664	SAMN17214244	SRX9789396	SRR13365348	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/048/SRR13365348/SRR13365348.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/048/SRR13365348	sample_output_PED_81_TR1	
PRJNA689664	SAMN17213834	SRX9789480	SRR13365264	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/064/SRR13365264/SRR13365264.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/064/SRR13365264	sample_output_PED_105_TR1	
PRJNA689664	SAMN17214236	SRX9789388	SRR13365356	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/056/SRR13365356/SRR13365356.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/056/SRR13365356	sample_output_PED_78_TR1	
PRJNA689664	SAMN17213827	SRX9789473	SRR13365271	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/071/SRR13365271/SRR13365271.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/071/SRR13365271	sample_output_PED_101_TR2	
PRJNA689664	SAMN17214234	SRX9789385	SRR13365359	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/059/SRR13365359/SRR13365359.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/059/SRR13365359	sample_output_PED_77_TR1	
PRJNA689664	SAMN17213817	SRX9789462	SRR13365282	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/082/SRR13365282/SRR13365282.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/082/SRR13365282	sample_output_IgGdepleted2-B12_TR2	
PRJNA689664	SAMN17214232	SRX9789383	SRR13365361	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/061/SRR13365361/SRR13365361.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/061/SRR13365361	sample_output_PED_76_TR1	
PRJNA689664	SAMN17213828	SRX9789474	SRR13365270	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/070/SRR13365270/SRR13365270.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/070/SRR13365270	sample_output_PED_102_TR1	
PRJNA689664	SAMN17214230	SRX9789381	SRR13365363	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/063/SRR13365363/SRR13365363.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/063/SRR13365363	sample_output_PED_75_TR1	
PRJNA689664	SAMN17213753	SRX9789460	SRR13365284	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/084/SRR13365284/SRR13365284.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/084/SRR13365284	sample_output_BEAD4-D12_TR2	
PRJNA689664	SAMN17213823	SRX9789468	SRR13365276	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/076/SRR13365276/SRR13365276.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/076/SRR13365276	sample_output_Input2-H12_TR2	
PRJNA689664	SAMN17214213	SRX9789362	SRR13365382	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/082/SRR13365382/SRR13365382.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/082/SRR13365382	sample_output_PED_67_TR2	
PRJNA689664	SAMN17213822	SRX9789467	SRR13365277	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/077/SRR13365277/SRR13365277.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/077/SRR13365277	sample_output_Input2-H12_TR1	
PRJNA689664	SAMN17213811	SRX9789455	SRR13365289	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/089/SRR13365289/SRR13365289.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/089/SRR13365289	sample_output_IgGdepleted-F11_TR2	
PRJNA689664	SAMN17213818	SRX9789463	SRR13365281	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/081/SRR13365281/SRR13365281.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/081/SRR13365281	sample_output_IgGdepleted2-C12_TR1	
PRJNA689664	SAMN17213802	SRX9789445	SRR13365299	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/099/SRR13365299/SRR13365299.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/099/SRR13365299	sample_output_IVIG1-B11_TR1	
PRJNA689664	SAMN17214212	SRX9789361	SRR13365383	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/083/SRR13365383/SRR13365383.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/083/SRR13365383	sample_output_PED_67_TR1	
PRJNA689664	SAMN17213814	SRX9789458	SRR13365286	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/086/SRR13365286/SRR13365286.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/086/SRR13365286	sample_output_IgGdepleted1-C11_TR1	
PRJNA689664	SAMN17213800	SRX9789443	SRR13365301	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/001/SRR13365301/SRR13365301.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/001/SRR13365301	sample_output_IVIG1-A11_TR1	
PRJNA689664	SAMN17214210	SRX9789359	SRR13365385	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/085/SRR13365385/SRR13365385.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/085/SRR13365385	sample_output_PED_66_TR1	
PRJNA689664	SAMN17213813	SRX9789457	SRR13365287	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/087/SRR13365287/SRR13365287.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/087/SRR13365287	sample_output_IgGdepleted1-B11_TR2	
PRJNA689664	SAMN17214209	SRX9789358	SRR13365386	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/086/SRR13365386/SRR13365386.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/086/SRR13365386	sample_output_PED_65_TR2	
PRJNA689664	SAMN17214283	SRX9789440	SRR13365304	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/004/SRR13365304/SRR13365304.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/004/SRR13365304	sample_output_PED_99_TR2	
PRJNA689664	SAMN17214204	SRX9789352	SRR13365392	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/092/SRR13365392/SRR13365392.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/092/SRR13365392	sample_output_PED_63_TR1	
PRJNA689664	SAMN17214203	SRX9789351	SRR13365393	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/093/SRR13365393/SRR13365393.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/093/SRR13365393	sample_output_PED_62_TR2	
PRJNA689664	SAMN17213812	SRX9789456	SRR13365288	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/088/SRR13365288/SRR13365288.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/088/SRR13365288	sample_output_IgGdepleted1-B11_TR1	
PRJNA689664	SAMN17214197	SRX9789345	SRR13365399	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/099/SRR13365399/SRR13365399.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/099/SRR13365399	sample_output_PED_5_TR2	
PRJNA689664	SAMN17213807	SRX9789451	SRR13365293	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/093/SRR13365293/SRR13365293.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/093/SRR13365293	sample_output_IVIG2-B12_TR2	
PRJNA689664	SAMN17214278	SRX9789435	SRR13365309	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/009/SRR13365309/SRR13365309.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/009/SRR13365309	sample_output_PED_97_TR1	
PRJNA689664	SAMN17214193	SRX9789340	SRR13365404	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/004/SRR13365404/SRR13365404.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/004/SRR13365404	sample_output_PED_58_TR2	
PRJNA689664	SAMN17213752	SRX9789449	SRR13365295	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/095/SRR13365295/SRR13365295.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/095/SRR13365295	sample_output_BEAD4-D12_TR1	
PRJNA689664	SAMN17214187	SRX9789334	SRR13365410	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/010/SRR13365410/SRR13365410.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/010/SRR13365410	sample_output_PED_55_TR2	
PRJNA689664	SAMN17214277	SRX9789434	SRR13365310	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/010/SRR13365310/SRR13365310.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/010/SRR13365310	sample_output_PED_96_TR2	
PRJNA689664	SAMN17213804	SRX9789447	SRR13365297	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/097/SRR13365297/SRR13365297.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/097/SRR13365297	sample_output_IVIG2-A12_TR1	
PRJNA689664	SAMN17214276	SRX9789433	SRR13365311	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/011/SRR13365311/SRR13365311.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/011/SRR13365311	sample_output_PED_96_TR1	
PRJNA689664	SAMN17213801	SRX9789444	SRR13365300	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/000/SRR13365300/SRR13365300.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/000/SRR13365300	sample_output_IVIG1-A11_TR2	
PRJNA689664	SAMN17213799	SRX9789432	SRR13365312	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/012/SRR13365312/SRR13365312.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/012/SRR13365312	sample_output_IVIG-D11_TR2	
PRJNA689664	SAMN17213798	SRX9789421	SRR13365323	10760	Escherichia phage T7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR133/023/SRR13365323/SRR13365323.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR133/023/SRR13365323	sample_output_IVIG-D11_TR1	
